Date,Name,Year,Letterboxd URI,Rating
2022-01-19,John Wick: Chapter 2,2017,https://boxd.it/ayGu,4
2022-01-19,Alien Resurrection,1997,https://boxd.it/20zI,1.5
2022-01-19,Ocean's Thirteen,2007,https://boxd.it/2aEy,2.5
2022-01-22,Licorice Pizza,2021,https://boxd.it/qTKY,4.5
2022-01-22,The Amazing Spider-Man 2,2014,https://boxd.it/3utM,3
2022-01-22,The Amazing Spider-Man,2012,https://boxd.it/27PI,2
2022-01-23,Tag,2018,https://boxd.it/gh7Y,2.5
2022-01-23,The Hitman's Bodyguard,2017,https://boxd.it/dCmO,2.5
2022-01-23,Citizen Kane,1941,https://boxd.it/71O,4.5
2022-01-23,Casablanca,1942,https://boxd.it/2aG0,5
2022-01-23,Sunset Boulevard,1950,https://boxd.it/2a20,3
2022-01-27,Hawkeye,2021,https://boxd.it/xQqK,2
2022-01-29,Beauty and the Beast,2017,https://boxd.it/ar0c,2
2022-01-29,Moneyball,2011,https://boxd.it/glS,3.5
2022-01-31,John Wick: Chapter 3 – Parabellum,2019,https://boxd.it/gmFw,4
2022-02-02,Pirates of the Caribbean: Dead Man's Chest,2006,https://boxd.it/2bfk,4
2022-02-07,House of Gucci,2021,https://boxd.it/nVkC,3
2022-02-14,Pirates of the Caribbean: At World's End,2007,https://boxd.it/2aGu,2.5
2022-02-15,Death on the Nile,1978,https://boxd.it/24I0,4
2022-02-19,Uncharted,2022,https://boxd.it/b5Dy,3.5
2022-02-22,Slumdog Millionaire,2008,https://boxd.it/1S3E,3
2022-02-23,Pirates of the Caribbean: On Stranger Tides,2011,https://boxd.it/27Z4,2.5
2022-02-23,Death on the Nile,2022,https://boxd.it/ifpg,2.5
2022-02-25,Pirates of the Caribbean: Dead Men Tell No Tales,2017,https://boxd.it/5a9m,2
2022-02-27,Coco,2017,https://boxd.it/bYJQ,4.5
2022-03-03,The Batman,2022,https://boxd.it/eDGs,4.5
2022-03-05,Jungle Cruise,2021,https://boxd.it/g4YK,3
2022-03-05,American Pie 2,2001,https://boxd.it/26kO,4
2022-03-12,Elsewhere - Alone in Africa,2018,https://boxd.it/kuaY,3.5
2022-03-13,Balloon,2018,https://boxd.it/hoW2,3
2022-03-14,The Lighthouse,2019,https://boxd.it/icFU,4.5
2022-03-19,Red Notice,2021,https://boxd.it/ixtq,3
2022-03-21,The Power of the Dog,2021,https://boxd.it/m99E,3.5
2022-03-22,The Rescue,2021,https://boxd.it/pmto,4
2022-03-27,Batman v Superman: Dawn of Justice,2016,https://boxd.it/6fBW,1.5
2022-03-27,Alice in Wonderland,2010,https://boxd.it/1Spq,2
2022-04-04,Pam & Tommy,2022,https://boxd.it/yMAy,2.5
2022-04-19,Fantastic Beasts: The Secrets of Dumbledore,2022,https://boxd.it/bg8Q,3
2022-04-26,The Northman,2022,https://boxd.it/nK2s,4.5
2022-04-26,Dead Poets Society,1989,https://boxd.it/2aSg,3.5
2022-04-28,Drive My Car,2021,https://boxd.it/sv94,4
2022-05-05,Doctor Strange in the Multiverse of Madness,2022,https://boxd.it/gaTc,3
2022-05-06,Moon Knight,2022,https://boxd.it/zeDq,3
2022-05-07,CODA,2021,https://boxd.it/tbf4,5
2022-05-10,The Bourne Identity,2002,https://boxd.it/26EO,3
2022-05-12,Luca,2021,https://boxd.it/ipjC,4
2022-05-16,Back to the Future,1985,https://boxd.it/2b8e,5
2022-05-19,Top Gun,1986,https://boxd.it/29JC,3
2022-05-26,The Nice Guys,2016,https://boxd.it/94Hg,4
2022-05-31,Murder Mystery,2019,https://boxd.it/iEBm,3
2022-06-02,The Notebook,2004,https://boxd.it/1UNE,2.5
2022-06-14,X-Men,2000,https://boxd.it/1a7s,2
2022-06-25,Cha Cha Real Smooth,2022,https://boxd.it/uF8E,4.5
2022-06-25,Step Up,2006,https://boxd.it/1XS8,1.5
2022-07-04,GoodFellas,1990,https://boxd.it/29FA,4.5
2022-07-19,X-Men: The Last Stand,2006,https://boxd.it/1a5Q,2
2022-07-23,Obi-Wan Kenobi,2022,https://boxd.it/yLBA,3
2022-07-25,The Wizard of Oz,1939,https://boxd.it/29Xu,3.5
2022-07-26,Elvis,2022,https://boxd.it/mK4w,2
2022-07-31,Cars,2006,https://boxd.it/29ho,4
2022-08-02,To Catch a Thief,1955,https://boxd.it/2avm,3.5
2022-08-02,Cars 2,2011,https://boxd.it/H4Y,2.5
2022-08-02,Camp Rock,2008,https://boxd.it/1PHw,1.5
2022-08-03,Cars 3,2017,https://boxd.it/7IPq,2
2022-08-07,Casino,1995,https://boxd.it/2ads,4
2022-08-11,Moonraker,1979,https://boxd.it/29MQ,3
2022-08-12,Zoolander,2001,https://boxd.it/1YMA,4
2022-08-12,The Thing,1982,https://boxd.it/294O,5
2022-08-22,The Lost City,2022,https://boxd.it/sg0Q,3
2022-08-22,King Richard,2021,https://boxd.it/mJZ2,4
2022-08-22,Once Upon a Time... in Hollywood,2019,https://boxd.it/gH0O,5
2022-08-22,Morbius,2022,https://boxd.it/j978,0.5
2022-08-30,Wonder Woman 1984,2020,https://boxd.it/gBtA,1.5
2022-09-11,Good Will Hunting,1997,https://boxd.it/2ahY,5
2022-09-11,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,https://boxd.it/hSyO,1.5
2022-09-12,A Quiet Place,2018,https://boxd.it/fVJQ,3
2022-09-26,Crimes of the Future,2022,https://boxd.it/uTuY,4
2022-09-26,Living,2022,https://boxd.it/syDQ,3
2022-09-28,99 Moons,2022,https://boxd.it/AqqA,2
2022-09-28,Return to Seoul,2022,https://boxd.it/zXDg,4
2022-09-28,Detective vs. Sleuths,2022,https://boxd.it/jPca,2.5
2022-09-28,Thunder,2022,https://boxd.it/BP0k,3
2022-10-13,X2,2003,https://boxd.it/1a7i,2.5
2022-10-16,"Three Billboards Outside Ebbing, Missouri",2017,https://boxd.it/ceBS,3.5
2022-10-16,Thor: Ragnarok,2017,https://boxd.it/8MHi,3
2022-10-16,The Adam Project,2022,https://boxd.it/q2Dg,3
2022-10-18,Triangle of Sadness,2022,https://boxd.it/hXlq,4
2022-10-26,The Woman King,2022,https://boxd.it/r9a8,4.5
2022-10-30,Rocky,1976,https://boxd.it/28Uk,4.5
2022-10-31,X-Men Origins: Wolverine,2009,https://boxd.it/27ug,3
2022-11-06,Enola Holmes 2,2022,https://boxd.it/vfDe,2.5
2022-11-07,See How They Run,2022,https://boxd.it/sNVq,2
2022-11-20,Spotlight,2015,https://boxd.it/a84k,4.5
2022-12-14,Bones and All,2022,https://boxd.it/tLd4,4
2022-12-15,Avatar,2009,https://boxd.it/1Efm,4
2022-12-17,Ancient Apocalypse,2022,https://boxd.it/DUzI,3
2022-12-18,Camp Rock 2: The Final Jam,2010,https://boxd.it/Sru,1.5
2022-12-18,Bullet Train,2022,https://boxd.it/qW26,2.5
2022-12-19,She Said,2022,https://boxd.it/vBaI,4.5
2022-12-24,Avatar: The Way of Water,2022,https://boxd.it/2E2E,4
2023-01-01,Thor: Love and Thunder,2022,https://boxd.it/mMAY,2.5
2023-01-02,Glass Onion,2022,https://boxd.it/oCkK,1.5
2023-01-04,Free Solo,2018,https://boxd.it/iEEq,4
2023-01-06,All Quiet on the Western Front,2022,https://boxd.it/H08,3.5
2023-01-06,Everything Everywhere All at Once,2022,https://boxd.it/jUk4,3.5
2023-01-06,West Side Story,2021,https://boxd.it/iwt0,3.5
2023-01-06,Jojo Rabbit,2019,https://boxd.it/iEBG,3.5
2023-01-06,Aftersun,2022,https://boxd.it/Arw0,4
2023-01-07,The Hunt,2012,https://boxd.it/3wEC,4
2023-01-08,The Menu,2022,https://boxd.it/lScm,2.5
2023-01-10,Rear Window,1954,https://boxd.it/2a6Q,5
2023-01-11,Promising Young Woman,2020,https://boxd.it/loRE,3.5
2023-01-11,La Haine,1995,https://boxd.it/2as8,3.5
2023-01-12,Reservoir Dogs,1992,https://boxd.it/2agc,3.5
2023-01-28,Babylon,2022,https://boxd.it/mM02,3
2023-01-28,First Blood,1982,https://boxd.it/28U0,3.5
2023-01-28,Sherlock Holmes,2009,https://boxd.it/1W2A,2.5
2023-01-31,The Other Guys,2010,https://boxd.it/1rtq,3
2023-01-31,Kill Bill: Vol. 2,2004,https://boxd.it/2au4,4.5
2023-02-05,The Godfather,1972,https://boxd.it/2aNK,4.5
2023-02-12,The Lord of the Rings: The Return of the King,2003,https://boxd.it/2b5u,5
2023-02-13,Project X,2012,https://boxd.it/neO,3
2023-02-26,Eraserhead,1977,https://boxd.it/299u,4
2023-03-04,The Book of Boba Fett,2021,https://boxd.it/Damy,2
2023-03-06,Call Me by Your Name,2017,https://boxd.it/dYmm,5
2023-03-09,Creed III,2023,https://boxd.it/pf68,3
2023-03-29,Little Women,2019,https://boxd.it/aSVk,4.5
2023-04-02,Legally Blonde,2001,https://boxd.it/1ZNa,3
2023-04-02,The Banshees of Inisherin,2022,https://boxd.it/p7XS,3.5
2023-04-06,TÁR,2022,https://boxd.it/uNIA,3.5
2023-04-08,Duel,1971,https://boxd.it/29ui,3
2023-04-08,The Terminal,2004,https://boxd.it/2a2O,3
2023-04-08,Portrait of a Lady on Fire,2019,https://boxd.it/jkPq,5
2023-04-08,Brooklyn,2015,https://boxd.it/5bdk,3
2023-04-08,Oz the Great and Powerful,2013,https://boxd.it/2cAI,3
2023-04-09,"Legally Blonde 2: Red, White & Blonde",2003,https://boxd.it/1Wxe,2
2023-04-23,White Chicks,2004,https://boxd.it/1SpK,2.5
2023-05-14,Guardians of the Galaxy Vol. 3,2023,https://boxd.it/fVNI,4
2023-05-20,Mission: Impossible,1996,https://boxd.it/29d2,3.5
2023-05-22,Shithouse,2020,https://boxd.it/nCFc,3
2023-05-28,John Wick: Chapter 4,2023,https://boxd.it/mh48,3
2023-06-03,Birdman or (The Unexpected Virtue of Ignorance),2014,https://boxd.it/5RFA,4.5
2023-06-05,WALL·E,2008,https://boxd.it/1VEo,5
2023-06-06,Oldboy,2003,https://boxd.it/29R2,4
2023-06-07,The Shack,2017,https://boxd.it/bAKK,2.5
2023-06-17,The Place Beyond the Pines,2012,https://boxd.it/3mDu,4
2023-06-20,Pig,2021,https://boxd.it/nzoW,3.5
2023-06-20,Don't Look Up,2021,https://boxd.it/o0Hc,3
2023-06-20,The Boondock Saints,1999,https://boxd.it/20gw,3
2023-06-20,Basic Instinct,1992,https://boxd.it/2asM,3
2023-06-20,Love and Monsters,2020,https://boxd.it/lJ6E,3
2023-06-20,Star Trek Beyond,2016,https://boxd.it/5Ik4,3
2023-06-20,Just Mercy,2019,https://boxd.it/iXj2,3
2023-06-20,Belfast,2021,https://boxd.it/tefG,3
2023-06-20,WandaVision,2021,https://boxd.it/sbGW,3
2023-06-20,Split,2016,https://boxd.it/dgSy,2.5
2023-06-20,American Psycho,2000,https://boxd.it/28Vs,2.5
2023-06-20,Pitch Perfect,2012,https://boxd.it/3OsE,2
2023-06-20,No Country for Old Men,2007,https://boxd.it/21ew,3.5
2023-06-20,Before Sunrise,1995,https://boxd.it/2bcU,3.5
2023-06-20,Her,2013,https://boxd.it/4O24,4.5
2023-06-20,Nomadland,2020,https://boxd.it/lnRy,4
2023-06-20,The Big Short,2015,https://boxd.it/ajZw,3.5
2023-06-20,Toy Story 3,2010,https://boxd.it/1WRe,3.5
2023-06-20,Lethal Weapon 2,1989,https://boxd.it/29dQ,3
2023-06-22,Silence,2016,https://boxd.it/2cAo,3.5
2023-06-23,Robin Hood,2010,https://boxd.it/1D6o,2.5
2023-06-24,Titanic,1997,https://boxd.it/2a2k,5
2023-06-27,Black Mirror: Joan Is Awful,2023,https://boxd.it/GWmi,2
2023-06-30,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4,4.5
2023-07-02,Holes,2003,https://boxd.it/20mE,2.5
2023-07-06,Black Mirror: Loch Henry,2023,https://boxd.it/H7Pg,3
2023-07-07,Indiana Jones and the Kingdom of the Crystal Skull,2008,https://boxd.it/2aR8,3
2023-07-20,Barbie,2023,https://boxd.it/bCLK,5
2023-07-21,Mission: Impossible II,2000,https://boxd.it/29cS,2
2023-07-23,Mission: Impossible III,2006,https://boxd.it/29cI,3
2023-07-25,Mission: Impossible – Rogue Nation,2015,https://boxd.it/5rI4,3.5
2023-07-25,Indiana Jones and the Dial of Destiny,2023,https://boxd.it/b8vM,2
2023-07-27,Mission: Impossible – Ghost Protocol,2011,https://boxd.it/psI,4
2023-07-27,Mission: Impossible – Fallout,2018,https://boxd.it/bSVc,3.5
2023-07-28,Mission: Impossible – Dead Reckoning Part One,2023,https://boxd.it/l7zS,3
2023-07-28,Oppenheimer,2023,https://boxd.it/wUow,2.5
2023-07-28,The Jungle Book,2016,https://boxd.it/8wjk,2
2023-08-09,Women Talking,2022,https://boxd.it/tdq4,3
2023-08-17,All Too Well: The Short Film,2021,https://boxd.it/xTmc,5
2023-08-18,Gladiator,2000,https://boxd.it/2b9m,4.5
2023-08-19,Cast Away,2000,https://boxd.it/20i8,3.5
2023-08-30,Frozen,2013,https://boxd.it/3GNa,4
2023-09-07,Heat,1995,https://boxd.it/2bg8,4
2023-09-12,Rye Lane,2023,https://boxd.it/DIyy,4
2023-09-12,Murder on the Orient Express,2017,https://boxd.it/dHjA,3.5
2023-09-12,Marriage Story,2019,https://boxd.it/hJAw,3.5
2023-09-17,Dial M for Murder,1954,https://boxd.it/2adW,5
2023-09-23,Cruella,2021,https://boxd.it/bbKg,3.5
2023-10-02,The Zone of Interest,2023,https://boxd.it/gJsA,4
2023-10-04,Schindler's List,1993,https://boxd.it/2aq2,5
2023-10-06,Stop Making Sense,1984,https://boxd.it/1ygo,4
2023-10-15,The Terminator,1984,https://boxd.it/2aQY,4
2023-10-17,After Hours,1985,https://boxd.it/1VfS,4
2023-10-22,RoboCop,1987,https://boxd.it/22Wu,5
2023-10-22,The Fly,1986,https://boxd.it/1YIe,4
2023-10-22,The Exorcist,1973,https://boxd.it/1Yoo,4.5
2023-10-23,Predator,1987,https://boxd.it/2b84,4
2023-10-29,Jaws,1975,https://boxd.it/2a5e,3.5
2023-10-30,Predator 2,1990,https://boxd.it/2aY4,3
2023-10-30,AVP: Alien vs. Predator,2004,https://boxd.it/2atU,3.5
2023-11-01,Killers of the Flower Moon,2023,https://boxd.it/gHp0,4
2023-11-02,Terminator 2: Judgment Day,1991,https://boxd.it/2aGY,4.5
2023-11-02,Death Note,2006,https://boxd.it/psEs,4
2023-11-02,The Promised Land,2023,https://boxd.it/B1hA,3.5
2023-11-02,Wicked Little Letters,2023,https://boxd.it/AQXU,3
2023-11-02,Perfect Days,2023,https://boxd.it/ATh8,3
2023-11-02,Dream Scenario,2023,https://boxd.it/v2h0,2.5
2023-11-02,Maestro,2023,https://boxd.it/j0DE,2.5
2023-11-02,The Worst Person in the World,2021,https://boxd.it/oyws,3
2023-11-02,How to Have Sex,2023,https://boxd.it/EFIM,4.5
2023-11-02,Anatomy of a Fall,2023,https://boxd.it/yuDE,4.5
2023-11-02,Aliens vs Predator: Requiem,2007,https://boxd.it/2ans,1
2023-11-05,Predators,2010,https://boxd.it/1d9m,3
2023-11-06,BlacKkKlansman,2018,https://boxd.it/hxL8,4
2023-11-07,Princess Mononoke,1997,https://boxd.it/2b4w,4.5
2023-11-18,The Greatest Showman,2017,https://boxd.it/acjI,4.5
2023-11-27,Napoleon,2023,https://boxd.it/shJM,2.5
2023-12-03,Moonlight,2016,https://boxd.it/d6bE,4.5
2023-12-05,Eyes Wide Shut,1999,https://boxd.it/2axs,4.5
2023-12-20,The Creator,2023,https://boxd.it/oXWq,3.5
2023-12-22,Lady Bird,2017,https://boxd.it/dGNE,5
2023-12-24,Saltburn,2023,https://boxd.it/z4eg,3.5
2023-12-25,Blue Valentine,2010,https://boxd.it/MxG,3.5
2023-12-27,Le Samouraï,1967,https://boxd.it/22ZI,3
2023-12-27,Taxi Driver,1976,https://boxd.it/2b8y,4
2024-01-02,Frances Ha,2012,https://boxd.it/41Xg,5
2024-01-05,The Whale,2022,https://boxd.it/tw4c,5
2024-01-09,Sing Street,2016,https://boxd.it/cOo6,4.5
2024-01-11,Heaven Above Zurich,2023,https://boxd.it/IyRq,4
2024-01-12,A Quiet Place Part II,2020,https://boxd.it/iTx0,3.5
2024-01-16,Saving Private Ryan,1998,https://boxd.it/29ro,3.5
2024-01-17,Hell or High Water,2016,https://boxd.it/bfGM,4
2024-01-17,Beau Is Afraid,2023,https://boxd.it/u2gE,2.5
2024-01-17,Society of the Snow,2023,https://boxd.it/y9aw,3
2024-01-17,Love Actually,2003,https://boxd.it/2aeU,2.5
2024-01-17,The Nutcracker and the Four Realms,2018,https://boxd.it/f6rw,1.5
2024-01-17,The Green Knight,2021,https://boxd.it/kuy2,4
2024-01-19,"Are You There God? It's Me, Margaret.",2023,https://boxd.it/kiYC,4
2024-01-21,The Fabelmans,2022,https://boxd.it/ugoM,3
2024-01-21,Death Proof,2007,https://boxd.it/27GG,4
2024-01-21,Castle in the Sky,1986,https://boxd.it/1W4G,3.5
2024-01-25,Wonka,2023,https://boxd.it/tCQm,2.5
2024-01-29,Taylor Swift: The Eras Tour,2023,https://boxd.it/HTIi,5
2024-01-30,Rashomon,1950,https://boxd.it/2a9K,4.5
2024-01-31,Poor Things,2023,https://boxd.it/tNWU,5
2024-02-04,Shakespeare in Love,1998,https://boxd.it/27Pe,5
2024-02-09,May December,2023,https://boxd.it/vEE2,3
2024-02-20,Thunderball,1965,https://boxd.it/29SE,3.5
2024-03-02,"sex, lies, and videotape",1989,https://boxd.it/28Oc,3.5
2024-03-11,Dune: Part Two,2024,https://boxd.it/pUfA,4.5
2024-03-11,The Predator,2018,https://boxd.it/bDw2,1.5
2024-03-11,Who Am I,2014,https://boxd.it/8ND2,2.5
2024-03-13,Prey,2022,https://boxd.it/sNBU,3
2024-03-17,From Russia with Love,1963,https://boxd.it/29T8,3.5
2024-03-18,Mamma Mia! Here We Go Again,2018,https://boxd.it/gnfO,5
2024-03-18,Mamma Mia!,2008,https://boxd.it/1Tnq,5
2024-03-22,Dr. No,1962,https://boxd.it/29UU,4
2024-03-22,Goldfinger,1964,https://boxd.it/29SY,3
2024-04-04,American Fiction,2023,https://boxd.it/DYHm,3.5
2024-04-18,All of Us Strangers,2023,https://boxd.it/Bz3C,3
2024-04-20,The Iron Claw,2023,https://boxd.it/w5Pm,3.5
2024-04-25,Challengers,2024,https://boxd.it/zld0,5
2024-05-02,Shiva Baby,2020,https://boxd.it/oIv0,1.5
2024-05-05,Strangers on a Train,1951,https://boxd.it/29tk,4
2024-05-16,Love Lies Bleeding,2024,https://boxd.it/zN4q,4
2024-05-23,Furiosa: A Mad Max Saga,2024,https://boxd.it/tABk,3.5
2024-05-24,Mad Max: Fury Road,2015,https://boxd.it/2DjO,4.5
2024-05-24,Reality,2023,https://boxd.it/BeLI,3
2024-05-24,The Breakfast Club,1985,https://boxd.it/27q4,3.5
2024-05-24,Boogie Nights,1997,https://boxd.it/23um,4
2024-05-24,Black Swan,2010,https://boxd.it/Sw0,4
2024-05-24,Children of Men,2006,https://boxd.it/1Y2i,4.5
2024-05-24,The Dreamers,2003,https://boxd.it/28X4,2
2024-05-24,The Greatest Hits,2024,https://boxd.it/CdIg,3
2024-05-24,Climax,2018,https://boxd.it/ikvo,2.5
2024-05-26,Civil War,2024,https://boxd.it/z1jW,4
2024-05-27,Full Metal Jacket,1987,https://boxd.it/2a1Q,2.5
2024-05-29,Fallen Leaves,2023,https://boxd.it/Bgew,2.5
2024-05-31,Lethal Weapon,1987,https://boxd.it/29e0,3
2024-06-06,Secretary,2002,https://boxd.it/1URc,3.5
2024-06-06,Crash,1996,https://boxd.it/29n2,3.5
2024-06-06,What We Do in the Shadows,2014,https://boxd.it/7eQy,3.5
2024-06-08,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/6YK,4.5
2024-06-09,Videodrome,1983,https://boxd.it/29uC,4
2024-06-10,The Holdovers,2023,https://boxd.it/vHza,5
2024-06-10,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,https://boxd.it/2ark,4
2024-06-13,Blue Mountain State: The Rise of Thadland,2016,https://boxd.it/8Yyi,1
2024-06-13,Eastern Promises,2007,https://boxd.it/275q,3
2024-06-15,A History of Violence,2005,https://boxd.it/2bfa,3
2024-06-16,Hit Man,2023,https://boxd.it/ANB2,4
2024-07-04,Mulholland Drive,2001,https://boxd.it/297o,4.5
2024-07-14,Memory,2023,https://boxd.it/AZ9O,3
2024-07-17,Io Capitano,2023,https://boxd.it/zmrM,4
2024-07-20,Holy Spider,2022,https://boxd.it/xBn2,2.5
2024-07-22,The Fall Guy,2024,https://boxd.it/s0Bm,2
2024-07-22,Miss Americana,2020,https://boxd.it/oifq,3
2024-07-28,Blue Velvet,1986,https://boxd.it/29BI,4
2024-08-05,Kingdom of the Planet of the Apes,2024,https://boxd.it/ohEE,3
2024-08-10,Electric Child,2024,https://boxd.it/BXTi,2
2024-08-11,The Sparrow in the Chimney,2024,https://boxd.it/FHZC,3.5
2024-08-11,Drowning Dry,2024,https://boxd.it/Obve,3
2024-08-11,Mexico 86,2024,https://boxd.it/IwGA,2.5
2024-08-11,Invention,2024,https://boxd.it/ObBc,4
2024-08-12,Weightless,2024,https://boxd.it/Oap0,3
2024-08-13,Past Lives,2023,https://boxd.it/oNB8,1.5
2024-08-13,Longlegs,2024,https://boxd.it/KzLM,4
2024-08-14,Guillermo del Toro's Pinocchio,2022,https://boxd.it/kjMW,3
2024-08-17,Diary of a Wimpy Kid,2010,https://boxd.it/1fUa,2.5
2024-08-21,Dirty Dancing,1987,https://boxd.it/2baY,5
2024-08-25,Manchester by the Sea,2016,https://boxd.it/b2L0,4.5
2024-08-25,The Shape of Water,2017,https://boxd.it/dZ5m,4
2024-08-25,Nights and Weekends,2008,https://boxd.it/J2A,3.5
2024-08-26,Alien: Covenant,2017,https://boxd.it/49UY,3
2024-08-27,Alien: Romulus,2024,https://boxd.it/zGqO,4
2024-09-09,Django Unchained,2012,https://boxd.it/2cCk,4.5
2024-09-11,Anyone But You,2023,https://boxd.it/EzA8,3
2024-09-20,Baby Reindeer,2024,https://boxd.it/MwSa,3.5
2024-09-20,Black Mirror: Beyond the Sea,2023,https://boxd.it/H7QI,2.5
2024-09-21,The Lobster,2015,https://boxd.it/7tnw,3
2024-09-22,Blink Twice,2024,https://boxd.it/vIOg,3
2024-09-24,Twisters,2024,https://boxd.it/qV7a,3.5
2024-09-26,Inside Out 2,2024,https://boxd.it/CFrC,4.5
2024-09-29,There Will Be Blood,2007,https://boxd.it/20Z2,3
